DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,CargoType,AirCargoTons
04/18/2018 03:12:41 PM,Sep 2008,Departure,Domestic,Mail,1914
04/18/2018 03:12:41 PM,Nov 2009,Arrival,Domestic,Freight,34354
02/28/2020 08:21:30 AM,Dec 2019,Departure,International,Freight,45407
04/18/2018 03:12:41 PM,Sep 2007,Departure,Domestic,Mail,1838
04/18/2018 03:12:41 PM,Dec 2010,Departure,International,Mail,2541
12/07/2020 01:58:36 PM,Oct 2020,Arrival,International,Mail,1031
04/18/2018 03:12:41 PM,Nov 2010,Departure,International,Mail,1896
04/18/2018 03:12:41 PM,Mar 2018,Departure,International,Mail,1191
02/28/2020 08:21:30 AM,Jan 2020,Arrival,Domestic,Freight,25724
04/18/2018 03:12:41 PM,Mar 2009,Departure,International,Freight,28094
04/18/2018 03:12:41 PM,Jun 2010,Arrival,Domestic,Freight,30960
04/18/2018 03:12:41 PM,May 2013,Departure,International,Freight,45192
04/18/2018 03:12:41 PM,Dec 2016,Arrival,International,Freight,65043
04/18/2018 03:12:41 PM,Jul 2009,Arrival,International,Mail,674
04/18/2018 03:12:41 PM,Sep 2016,Departure,Domestic,Freight,34404
04/18/2018 03:12:41 PM,Jun 2009,Arrival,International,Mail,649
04/18/2018 03:12:41 PM,Feb 2009,Arrival,Domestic,Mail,1391
08/27/2020 07:15:54 AM,Jul 2020,Arrival,International,Freight,82566
04/18/2018 03:12:41 PM,Sep 2007,Arrival,International,Freight,60147
04/18/2018 03:12:41 PM,Nov 2013,Departure,Domestic,Mail,2413
04/18/2018 03:12:41 PM,Jan 2006,Departure,International,Mail,971
04/18/2018 03:12:41 PM,Mar 2009,Arrival,Domestic,Freight,25639
04/18/2018 03:12:41 PM,Apr 2014,Departure,Domestic,Mail,2214
04/18/2018 03:12:41 PM,Aug 2017,Departure,International,Mail,929
04/18/2018 03:12:41 PM,Oct 2007,Arrival,International,Freight,62388
04/18/2018 03:12:41 PM,Feb 2016,Arrival,Domestic,Mail,2089
04/18/2018 03:12:41 PM,Jan 2014,Departure,International,Freight,37733
04/18/2018 03:12:41 PM,Jul 2014,Arrival,Domestic,Mail,1721
05/28/2019 06:24:45 AM,Apr 2019,Arrival,International,Mail,1399
04/29/2019 01:10:30 PM,Mar 2019,Departure,Domestic,Freight,38881
04/18/2018 03:12:41 PM,Feb 2013,Arrival,International,Freight,43503
04/18/2018 03:12:41 PM,Aug 2007,Departure,Domestic,Freight,38348
04/18/2018 03:12:41 PM,Feb 2009,Departure,Domestic,Mail,1928
04/29/2019 01:10:30 PM,Dec 2018,Arrival,International,Freight,73069
04/18/2018 03:12:41 PM,Apr 2007,Arrival,Domestic,Freight,34697
04/18/2018 03:12:41 PM,Oct 2008,Arrival,International,Mail,747
08/03/2020 07:35:04 AM,Jun 2020,Departure,International,Freight,45290
04/18/2018 03:12:41 PM,Jun 2013,Departure,International,Freight,44711
04/18/2018 03:12:41 PM,Jun 2016,Arrival,Domestic,Mail,2257
04/18/2018 03:12:41 PM,Jan 2014,Departure,International,Mail,1149
04/18/2018 03:12:41 PM,Apr 2012,Arrival,Domestic,Mail,2017
04/18/2018 03:12:41 PM,Jun 2006,Departure,Domestic,Freight,41203
07/26/2019 08:10:48 AM,Jun 2019,Arrival,International,Freight,70904
04/18/2018 03:12:41 PM,Apr 2015,Departure,Domestic,Freight,34782
04/18/2018 03:12:41 PM,Feb 2012,Departure,International,Freight,39297
04/18/2018 03:12:41 PM,Jul 2017,Arrival,International,Mail,1543
04/18/2018 03:12:41 PM,Dec 2011,Departure,International,Freight,38754
04/18/2018 03:12:41 PM,Jun 2010,Departure,International,Freight,38315
04/18/2018 03:12:41 PM,Sep 2007,Departure,International,Freight,36072
04/18/2018 03:12:41 PM,Mar 2017,Departure,International,Mail,849
04/08/2020 09:58:08 AM,Feb 2020,Departure,Domestic,Mail,4716
08/21/2018 11:02:45 AM,Jul 2018,Arrival,Domestic,Freight,28991
04/18/2018 03:12:41 PM,Nov 2008,Departure,International,Freight,29016
04/18/2018 03:12:41 PM,Nov 2017,Departure,Domestic,Mail,3745
07/18/2019 06:18:08 AM,Jun 2019,Arrival,Domestic,Mail,3691
04/18/2018 03:12:41 PM,Apr 2009,Arrival,Domestic,Freight,26036
05/23/2018 07:44:39 AM,Apr 2018,Departure,Domestic,Mail,3224
04/18/2018 03:12:41 PM,Feb 2017,Arrival,International,Freight,50492
04/18/2018 03:12:41 PM,Apr 2012,Arrival,Domestic,Freight,28691
04/18/2018 03:12:41 PM,Sep 2014,Departure,Domestic,Mail,2128
04/29/2019 01:10:30 PM,Feb 2018,Departure,International,Freight,45643
04/18/2018 03:12:41 PM,Sep 2008,Departure,Domestic,Freight,30407
04/18/2018 03:12:41 PM,Apr 2011,Arrival,Domestic,Mail,1653
04/18/2018 03:12:41 PM,Jul 2015,Arrival,International,Mail,1049
04/18/2018 03:12:41 PM,Dec 2009,Arrival,International,Freight,50852
04/18/2018 03:12:41 PM,Aug 2016,Departure,International,Mail,3441
02/02/2021 08:17:02 AM,Dec 2020,Departure,Domestic,Freight,42997
04/18/2018 03:12:41 PM,Nov 2011,Arrival,International,Mail,632
04/18/2018 03:12:41 PM,Mar 2015,Departure,International,Mail,1764
04/18/2018 03:12:41 PM,Jun 2009,Departure,Domestic,Freight,29772
04/18/2018 03:12:41 PM,Dec 2006,Arrival,International,Mail,1309
04/18/2018 03:12:41 PM,Oct 2007,Departure,International,Mail,1159
04/18/2018 03:12:41 PM,Apr 2010,Departure,International,Freight,33047
04/18/2018 03:12:41 PM,Jan 2015,Arrival,International,Mail,948
10/29/2018 10:20:51 AM,Sep 2018,Departure,Domestic,Mail,3144
07/11/2018 02:24:22 PM,May 2018,Departure,Domestic,Freight,39225
04/18/2018 03:12:41 PM,Feb 2007,Departure,Domestic,Mail,1739
04/18/2018 03:12:41 PM,Jul 2010,Departure,International,Mail,1624
04/29/2019 01:10:30 PM,Sep 2018,Departure,International,Freight,54284
04/18/2018 03:12:41 PM,Apr 2011,Arrival,Domestic,Freight,27844
04/08/2020 09:58:08 AM,Feb 2020,Arrival,International,Freight,46410
04/18/2018 03:12:41 PM,Apr 2013,Departure,International,Freight,38001
04/18/2018 03:12:41 PM,Apr 2016,Arrival,Domestic,Freight,29862
04/18/2018 03:12:41 PM,Oct 2008,Departure,Domestic,Mail,2152
09/27/2019 07:57:24 AM,Aug 2019,Arrival,International,Mail,1237
04/18/2018 03:12:41 PM,Jun 2015,Arrival,Domestic,Freight,28286
04/18/2018 03:12:41 PM,Mar 2012,Arrival,Domestic,Mail,1989
08/23/2019 03:41:00 PM,Jul 2019,Arrival,Domestic,Mail,3590
04/18/2018 03:12:41 PM,Nov 2008,Arrival,International,Mail,792
08/21/2018 11:02:45 AM,Jul 2018,Arrival,Domestic,Mail,2513
01/22/2020 06:57:11 AM,Dec 2019,Arrival,Domestic,Mail,5211
04/18/2018 03:12:41 PM,Sep 2015,Departure,Domestic,Mail,2509
04/18/2018 03:12:41 PM,Jul 2009,Arrival,International,Freight,41770
04/18/2018 03:12:41 PM,Oct 2014,Arrival,Domestic,Mail,2211
04/18/2018 03:12:41 PM,Oct 2014,Arrival,International,Mail,904
04/18/2018 03:12:41 PM,Nov 2009,Arrival,International,Mail,792
04/18/2018 03:12:41 PM,Dec 2015,Departure,International,Mail,1534
04/18/2018 03:12:41 PM,Nov 2010,Departure,Domestic,Freight,31772
04/18/2018 03:12:41 PM,Mar 2014,Arrival,Domestic,Freight,29729
04/18/2018 03:12:41 PM,Sep 2015,Arrival,Domestic,Freight,29198
04/18/2018 03:12:41 PM,Nov 2016,Departure,Domestic,Mail,3104
05/23/2018 07:44:39 AM,Apr 2018,Arrival,Domestic,Freight,26395
11/10/2019 06:01:31 AM,Sep 2019,Arrival,International,Freight,71677
10/29/2018 10:20:51 AM,Sep 2018,Arrival,Domestic,Freight,29069
04/18/2018 03:12:41 PM,Nov 2016,Arrival,International,Freight,73511
04/18/2018 03:12:41 PM,Dec 2007,Arrival,International,Freight,52981
04/18/2018 03:12:41 PM,Aug 2012,Departure,Domestic,Mail,2582
09/26/2018 09:27:08 AM,Aug 2018,Departure,Domestic,Freight,38477
01/30/2019 07:34:09 AM,Dec 2018,Arrival,International,Mail,1870
04/18/2018 03:12:41 PM,Jul 2016,Arrival,International,Freight,62541
04/18/2018 03:12:41 PM,Jan 2012,Departure,International,Mail,1992
04/18/2018 03:12:41 PM,Mar 2007,Departure,Domestic,Mail,2279
04/18/2018 03:12:41 PM,Jun 2012,Arrival,International,Freight,49513
04/18/2018 03:12:41 PM,Oct 2006,Departure,Domestic,Freight,41338
04/18/2018 03:12:41 PM,Feb 2008,Arrival,Domestic,Freight,30279
04/18/2018 03:12:41 PM,Feb 2014,Departure,International,Freight,36336
04/18/2018 03:12:41 PM,May 2012,Departure,International,Freight,41986
04/18/2018 03:12:41 PM,Dec 2011,Arrival,Domestic,Mail,2130
04/18/2018 03:12:41 PM,Aug 2017,Departure,Domestic,Mail,3501
10/01/2022 12:00:21 AM,Aug 2022,Departure,Domestic,Mail,5243
10/01/2022 12:00:21 AM,Aug 2022,Departure,Domestic,Freight,32666
10/01/2022 12:00:21 AM,Aug 2022,Arrival,International,Mail,666
10/01/2022 12:00:21 AM,Aug 2022,Arrival,Domestic,Freight,33937
10/01/2023 12:00:24 AM,Aug 2023,Arrival,International,Freight,79668
10/01/2022 12:00:21 AM,Aug 2022,Arrival,Domestic,Mail,3072
10/01/2022 12:00:21 AM,Aug 2022,Departure,International,Mail,435
10/01/2023 12:00:24 AM,Aug 2023,Departure,Domestic,Mail,3196
10/01/2023 12:00:24 AM,Aug 2023,Departure,Domestic,Freight,34663
11/01/2022 12:00:21 AM,Sep 2022,Arrival,Domestic,Mail,3064
11/01/2022 12:00:21 AM,Sep 2022,Departure,International,Mail,422
11/01/2022 12:00:21 AM,Sep 2022,Arrival,Domestic,Freight,34771
11/01/2022 12:00:21 AM,Sep 2022,Arrival,International,Mail,794
11/01/2022 12:00:21 AM,Sep 2022,Departure,Domestic,Freight,31846
10/01/2023 12:00:24 AM,Aug 2023,Arrival,International,Mail,880
11/01/2022 12:00:21 AM,Sep 2022,Departure,Domestic,Mail,5374
12/01/2022 12:00:35 AM,Oct 2022,Departure,International,Mail,478
10/01/2023 12:00:24 AM,Aug 2023,Departure,International,Mail,350
10/01/2023 12:00:24 AM,Aug 2023,Departure,International,Freight,44890
12/01/2022 12:00:35 AM,Oct 2022,Arrival,Domestic,Mail,3169
10/01/2023 12:00:24 AM,Aug 2023,Arrival,Domestic,Freight,34779
12/01/2022 12:00:35 AM,Oct 2022,Departure,Domestic,Mail,5093
10/01/2023 12:00:24 AM,Aug 2023,Arrival,Domestic,Mail,1192
12/01/2022 12:00:35 AM,Oct 2022,Arrival,International,Mail,729
01/01/2023 12:00:28 AM,Nov 2022,Arrival,International,Mail,803
11/01/2023 12:00:21 AM,Sep 2023,Arrival,Domestic,Freight,32202
01/01/2023 12:00:28 AM,Nov 2022,Departure,International,Mail,452
11/01/2023 12:00:21 AM,Sep 2023,Arrival,Domestic,Mail,1088
01/01/2023 12:00:28 AM,Nov 2022,Arrival,Domestic,Mail,3004
01/01/2023 12:00:28 AM,Nov 2022,Arrival,International,Freight,88471
01/01/2023 12:00:28 AM,Nov 2022,Departure,Domestic,Mail,5555
11/01/2023 12:00:21 AM,Sep 2023,Arrival,International,Freight,81197
01/01/2023 12:00:28 AM,Nov 2022,Departure,Domestic,Freight,33448
01/01/2023 12:00:28 AM,Nov 2022,Arrival,Domestic,Freight,36231
01/01/2023 12:00:28 AM,Nov 2022,Departure,International,Freight,49283
02/01/2023 12:00:35 AM,May 2022,Arrival,International,Freight,97917
02/01/2023 12:00:35 AM,Dec 2022,Arrival,International,Mail,915
02/01/2023 12:00:35 AM,Dec 2022,Arrival,Domestic,Mail,3961
02/01/2023 12:00:35 AM,Jan 2022,Departure,International,Freight,53683
02/01/2023 12:00:35 AM,Sep 2022,Arrival,International,Freight,88610
02/01/2023 12:00:35 AM,Dec 2022,Departure,Domestic,Mail,8309
02/01/2023 12:00:35 AM,Sep 2022,Departure,International,Freight,52245
02/01/2023 12:00:35 AM,Aug 2022,Arrival,International,Freight,89902
02/01/2023 12:00:35 AM,Jul 2022,Departure,International,Freight,58320
02/01/2023 12:00:35 AM,Oct 2022,Arrival,International,Freight,92967
02/01/2023 12:00:35 AM,Mar 2022,Departure,International,Freight,61571
02/01/2023 12:00:35 AM,Jun 2022,Departure,International,Freight,59223
02/01/2023 12:00:35 AM,Jul 2022,Arrival,International,Freight,90221
02/01/2023 12:00:35 AM,Dec 2022,Arrival,Domestic,Freight,35371
02/01/2023 12:00:35 AM,Feb 2022,Arrival,International,Freight,78145
02/01/2023 12:00:35 AM,Apr 2022,Arrival,International,Freight,92037
02/01/2023 12:00:35 AM,May 2022,Departure,International,Freight,60411
02/01/2023 12:00:35 AM,Dec 2022,Departure,Domestic,Freight,36938
02/01/2023 12:00:35 AM,Feb 2022,Departure,International,Freight,55990
02/01/2023 12:00:35 AM,Jun 2022,Arrival,International,Freight,95170
02/01/2023 12:00:35 AM,Apr 2022,Departure,International,Freight,58043
02/01/2023 12:00:35 AM,Dec 2022,Arrival,International,Freight,85692
02/01/2023 12:00:35 AM,Dec 2022,Departure,International,Mail,597
02/01/2023 12:00:35 AM,Mar 2022,Arrival,International,Freight,103588
02/01/2023 12:00:35 AM,Jan 2022,Arrival,International,Freight,96077
02/01/2023 12:00:35 AM,Dec 2022,Departure,International,Freight,48512
02/01/2023 12:00:35 AM,Aug 2022,Departure,International,Freight,59241
02/01/2023 12:00:35 AM,Oct 2022,Departure,International,Freight,52875
03/01/2023 12:01:36 AM,Jan 2023,Arrival,Domestic,Mail,2868
03/01/2023 12:01:36 AM,Jan 2023,Departure,Domestic,Freight,29711
03/01/2023 12:01:36 AM,Jan 2023,Departure,Domestic,Mail,5164
03/01/2023 12:01:36 AM,Oct 2022,Departure,Domestic,Freight,35283
03/01/2023 12:01:36 AM,Oct 2022,Arrival,Domestic,Freight,35709
03/01/2023 12:01:36 AM,Jan 2023,Arrival,Domestic,Freight,28922
03/01/2023 12:01:36 AM,Jan 2023,Departure,International,Freight,40673
03/01/2023 12:01:36 AM,Jan 2023,Arrival,International,Mail,660
03/01/2023 12:01:36 AM,Jan 2023,Departure,International,Mail,380
03/01/2023 12:01:36 AM,Jan 2023,Arrival,International,Freight,70780
04/01/2023 12:01:02 AM,Feb 2023,Arrival,Domestic,Freight,26777
04/01/2023 12:01:02 AM,Feb 2023,Arrival,International,Freight,73346
04/01/2023 12:01:02 AM,Feb 2023,Arrival,International,Mail,648
04/01/2023 12:01:02 AM,Feb 2023,Departure,Domestic,Freight,29992
04/01/2023 12:01:02 AM,Feb 2023,Departure,Domestic,Mail,4622
04/01/2023 12:01:02 AM,Feb 2023,Departure,International,Freight,46484
04/01/2023 12:01:02 AM,Feb 2023,Departure,International,Mail,330
04/01/2023 12:01:02 AM,Feb 2023,Arrival,Domestic,Mail,2575
05/01/2023 12:00:21 AM,Mar 2023,Departure,Domestic,Mail,4738
05/01/2023 12:00:21 AM,Mar 2023,Departure,Domestic,Freight,34600
05/01/2023 12:00:21 AM,Mar 2023,Arrival,International,Mail,848
05/01/2023 12:00:21 AM,Mar 2023,Departure,International,Mail,346
05/01/2023 12:00:21 AM,Mar 2023,Arrival,Domestic,Freight,35974
05/01/2023 12:00:21 AM,Mar 2023,Arrival,Domestic,Mail,2738
11/01/2023 12:00:21 AM,Sep 2023,Arrival,International,Mail,890
11/01/2023 12:00:21 AM,Sep 2023,Departure,Domestic,Mail,3298
06/01/2023 12:01:10 AM,Apr 2023,Departure,International,Mail,436
11/01/2023 12:00:21 AM,Sep 2023,Departure,International,Mail,534
06/01/2023 12:01:10 AM,Apr 2023,Departure,Domestic,Freight,30208
06/01/2023 12:01:10 AM,Apr 2023,Departure,International,Freight,40666
06/01/2023 12:01:10 AM,Mar 2023,Departure,International,Freight,52044
11/01/2023 12:00:21 AM,Sep 2023,Departure,International,Freight,43149
06/01/2023 12:01:10 AM,Apr 2023,Arrival,International,Mail,737
06/01/2023 12:01:10 AM,Mar 2023,Arrival,International,Freight,82971
06/01/2023 12:01:10 AM,Apr 2023,Arrival,Domestic,Mail,1886
06/01/2023 12:01:10 AM,Apr 2023,Arrival,International,Freight,74215
11/18/2023 05:28:20 AM,Oct 2023,Departure,International,Freight,44583
07/01/2023 12:00:21 AM,May 2023,Arrival,Domestic,Mail,1850
07/01/2023 12:00:21 AM,May 2023,Departure,Domestic,Mail,3504
07/01/2023 12:00:21 AM,May 2023,Departure,International,Mail,476
06/10/2023 06:01:11 AM,Apr 2023,Arrival,Domestic,Freight,31482
07/01/2023 12:00:21 AM,May 2023,Arrival,International,Mail,796
06/10/2023 06:01:11 AM,Apr 2023,Departure,Domestic,Mail,3406
07/01/2023 12:00:21 AM,May 2023,Departure,Domestic,Freight,32106
07/01/2023 12:00:21 AM,May 2023,Arrival,Domestic,Freight,32555
07/10/2023 06:01:08 AM,May 2023,Departure,International,Freight,42450
08/01/2023 12:00:18 AM,Jun 2023,Departure,Domestic,Freight,35157
07/10/2023 06:01:08 AM,May 2023,Arrival,International,Freight,76742
08/01/2023 12:00:18 AM,Jun 2023,Arrival,International,Freight,75193
08/01/2023 12:00:18 AM,Jun 2023,Departure,International,Freight,47687
08/01/2023 12:00:18 AM,Jun 2023,Arrival,Domestic,Mail,1566
08/01/2023 12:00:18 AM,Jun 2023,Departure,Domestic,Mail,3428
08/01/2023 12:00:18 AM,Jun 2023,Departure,International,Mail,427
08/01/2023 12:00:18 AM,Jun 2023,Arrival,Domestic,Freight,33229
08/01/2023 12:00:18 AM,Jun 2023,Arrival,International,Mail,815
